582.3,1324.6,2389.5,3789.4,4301.1
833.45,1872.4,2758,3552.2,4053.2
674.75,1931.2,2773.1,3365.8,3994.9
398,1364.8,2236.7,3223.4,3990
455.52,1300.2,2326.3,3305.3,4074.1
493.09,1351.6,2417.7,3289.5,4207.9
666.92,1335.7,2352.1,3417.8,4167.9
776.04,1831.7,2686.5,3376.4,4366.2
542.32,1710.4,2398,2961.6,4577.4
367.98,1672.9,2344.9,3071.3,4720.2
579.55,1815.6,2795.5,3663.5,4672
863.01,1878.3,3263.2,4061.1,4508.2
841.07,1883.1,2822.1,3454.1,4069.3
838.92,1878,2532.9,3159,3808
863.99,1879,2774.1,3283.8,3896.7
847.9,1889.7,2917.9,3492.9,4380.4
733.54,2043.9,2922,3918.9,4820.3
826.42,2099.4,3013.2,4150.1,4694.9
898.51,2251.6,3002.7,3655.5,4478.5
783.72,2537.8,2826.2,3568.6,4398
428.45,1729,2678.1,3835,4474.5
357.82,1669.9,3214.6,4103.4,4555
718.89,1789.1,3181.6,4096.8,4536
558.21,1498.3,2533.1,3678.9,4428.3
703.38,2008.8,3054.6,3866.8,4423.8
669.39,1283.8,3070.1,3685.1,4222.5
392.26,1278.4,2643.2,3313,3876
484,1467.6,2371.3,2817.7,3626.4
651.7,1564.1,2385.4,2868.3,3699.5
831.9,2022.5,2468.4,3381.3,4008
805.29,1631.1,2122.1,3224.2,4095.8
830.52,1679.5,2207.7,3099,4245
993.86,1916.2,2644.8,3297.9,4232.4
701.76,1664.4,2488.6,3246.3,3908.3
292.7,1948.4,2437.6,3115.6,4269.1
308.9,2753.8,3252.6,3762.6,4895.2
313,2395.6,3164.1,4020.4,4627.1
286.19,1859,2634.4,3774.7,4485.7
231.19,1547,2227.5,2820.3,3581.2
248.82,1219,1862.9,2236.5,3022.3
304.8,1249.2,1836.8,2568,3105.7
328.11,1879.2,2669.3,3349.4,3664.8
363.01,2161.4,3140.2,3925.9,4659
390.31,2196.8,2942.8,3617.1,4353.2
398,1741,2982.6,3644.2,4441.8
417.5,1677,3057.7,3606.8,4716.1
449.21,1774.6,2613.6,3101.6,4694.9
472.21,1417.5,2185.3,2918.5,4719
491.8,1503.4,2350.4,2937.4,4654.2
492.2,1066.2,2356.6,2842.6,4696.7
480.59,1085.8,2580.1,3131.3,4645.3
496.01,1109.1,2371.2,3237.1,4625
531.11,1125,2409.1,3570.4,4815.8
535.3,1117.2,2464.7,3570.5,4348.7
545.91,1082.7,2248.2,3169.8,4189.7
520.76,1039.4,2157.1,3474.7,4642.6
472.9,996.67,2026.2,3486.5,4540.1
477,923.17,1986.6,3104.8,4348.1
625.2,1438.6,2580.7,3505.9,4465.9
895.56,1958.8,2972.9,3612.8,4338.5
1004.3,1814.3,2717.4,3133.6,4199.7
972.99,1802.9,2776.9,3352.5,4526.6
945.69,1889.9,2735.9,3476.3,4551.5
918.5,1948.1,2820.7,3544.5,4427.9
859.97,1991.8,2900.7,3545.4,4412
823.9,1977.1,2648,3120.9,4320.7
808.99,1926.2,2648,3140.1,4419.3
781.2,1475.3,2317,3163.8,4580.7
563.86,989.07,1980.2,3168.1,4328.3
321.09,861.15,1554.2,2573.6,3554.6
297,814.92,1508.9,2596.5,3558.2
559.76,1358.2,2455.4,3585.5,4318
676.1,1909.8,3056.8,3837.9,4437.3
515.31,1995,3144,3769.2,4513.5
519.59,2051.1,3099.2,4017.4,4636.1
523.31,2035.3,2966.2,4056.4,4458.3
527.1,2026.9,2856.6,3737,4135.9
526.9,2038.8,2889.1,3728.1,4186.9
531,2043.1,2835.4,3869.9,4561.9
531,2046.8,2687.7,3499.1,4304.2
531,1952.1,2782.9,3458.8,4205.9
515.89,1946.9,2875.4,4042.7,4619.7
511.21,2043.3,2908.7,3948.4,4752.1
519.59,2027.1,2953.2,3759.1,4610.9
516,2030.8,2762.2,3828.8,4604.2
428.25,2046.8,2680.7,3827.2,4629.7
328.2,2039.4,2835,3843.9,4643.9
514.51,1756.8,2905.7,3858.7,4752.4
757.02,1511.1,2777.6,3380.6,4667.9
690.24,1547,2609,2927.8,4626
692.56,1547,2719.7,3331.9,4795.8
710.14,1547,2839.9,3686.9,4710.4
723.88,1547,2832.3,3756.8,4630.9
852,2080.3,2999.4,3873.3,4702.8
855.41,2614.2,3081.2,3907,4654
870.7,2479.2,2969,3939.6,4601.3
749.42,1650.9,2969,3932.1,4654.8
609,909.7,2671.6,3402.3,4573.8
609,922,2359,2918.5,4239.6
609,895.19,2370.7,2928.7,4019.8
635.81,1659.2,2717.9,3417.8,4209.8
664,2423.8,2959.8,3898,4403
732.74,2333,2897.1,3780,4379.1
728.46,2267.2,2979.8,3709.6,4447.1
640.69,2314.1,2985.1,3785,4587.8
629.1,2075.2,2961,3835.2,4629.7
605.99,1711.2,2625.6,3867,4602
601.11,1680.1,2513.3,3943,4693.2
639.91,1694,2773.3,4019.6,4720.3
743.95,1699.9,2803.9,3802.5,4716.7
576.94,1237.4,2275.7,3330.3,4789
415.38,1249.7,2049.4,3439.5,4834.8
549.81,1680.9,2399.1,3504.3,4399.4
578,1590.9,2386.2,3148.9,3856.4
585.8,1966,2722.2,3467.9,4159.3
582.3,2169.8,2830.5,3842.9,4546.2
440.81,1400.6,2250.6,3455.5,4566.8
327.91,1357.8,2225.6,3312.6,4718.8
344.2,1913.6,2425.2,3571.2,4818.4
324.79,1956.3,2273,3329,4665.9
313,2094.7,2719.1,3399.5,4742
335.42,2005.3,2703.9,3337.5,4898.7
282.95,1830.9,2309.6,2969,4731.1
286.85,1943.7,2471.9,3273.7,4540.1
386.21,2095.9,2793.9,3715.9,4702.2
432.61,2256.1,3059.2,3657.3,4890.7
419.27,2164.4,3019.8,3540.9,4768.4
427.56,1984,2735.2,3348.9,4663.5
503.55,1954.2,2471.5,3066.1,4702.6
500.6,1884.5,2410,3021.7,4692.8
491.7,1829.1,2313,3054.8,4720
488.93,1850.5,2290.4,2987.1,4845.3
454.38,2071.5,2502.8,3342.6,4880
441.07,2123.1,2829.2,3899.4,4859.2
411.61,2014.2,2744.3,3404.8,4427.1
401.17,2010.1,2570,2943.2,3689.8
407.68,2028.1,2577.7,3198.9,4075.4
375,1996.4,2476.8,3233.8,4838.4
352.38,1901.5,2505.8,3331.8,4864.2
365.54,1873.7,2671.7,3757.5,4862.8
308.31,1369.3,2360.5,3224.1,4879.1
304.54,812.08,1921.7,2531,4825.9
425.55,727,1312.8,2286.5,4773
438,745.77,1190.5,2944.6,4716.7
524.14,1277.1,2765,4114.6,4656
455.3,1974.8,3780.8,4173.1,4727.7
273.78,2050.2,3555.4,3948.2,4620.7
266,1468.7,2850.5,3859,4500.9
258.3,862.44,1996.7,3701.2,4574.9
257.7,845.01,1919.9,3256.7,4175.6
250.6,1545.9,2398.1,3137.6,3866.8
260.47,2227,2852,3640.3,4408.9
277.93,2369.5,2953.5,4198.9,4799.6
205.84,2229.9,2863.3,4028,4727
141,1838.9,2479.1,3499.4,4625.5
99.613,1569.8,2297,3763.1,4628.6
148.84,1291.9,2071.3,3719.7,4441.5
280.32,1211,2061.4,3525.1,4447.8
267.76,1410.2,2313,3504.5,4421.7
591.01,1602.4,2534.4,3153.2,3883.5
657.53,1228.6,2243.1,2681.6,3558.8
315.77,859.22,1419.8,2131.5,3076.9
437.54,837.16,1204.8,1976.4,2838.1
625.92,1008.1,1585.6,2394.1,3289.5
507.91,1584.1,2448.8,3362.7,4309
382.84,2062.8,2947.8,3782.7,4621.6
502.77,2156.3,2920.5,4073.4,4593
478.24,2058,2946.1,4241.5,4922.6
437.22,1961,2884.8,4001.8,4748.1
433.93,2043.8,2865.8,4043.5,4578
418.15,2200.4,2747.9,4077,4698.3
425.55,2273,2619.7,3898.8,4527.2
426.45,2273,2960.6,3942.7,4455.2
417.85,2472.7,3289,4131.9,4708.2
418.15,2620.1,3303.9,4264.9,4688
402.93,2422.8,3113.5,3947.3,4736.6
402.07,2281.3,3135,3777,4717.8
425.55,2010.2,2849.4,3879.9,4625.6
430.3,2057.6,2727.7,3783.2,4597.9
418.15,2026.6,2737.8,3516.7,4465.7
399.08,1609,2252.1,3055,4422.6
375.3,1894.9,2695.8,3427,4402.9
389.62,2473.9,3117,3828,4476.9
425.55,2528.7,3124.7,3805.4,4635.1
399.98,2415.9,3133,3781,4728.6
393.17,2573.9,3189.3,4040.4,4845.8
347.23,1845.1,2915.5,3767.5,4631.5
547.23,1441.9,2445.8,3014.2,4502.1
663.61,1859,2474.8,3452.8,4633.9
430.38,1859,2674.4,4116.7,4719
421.4,1855.6,2756.5,4211.6,4719
456.77,1912.2,2766.7,4128.4,4764.2
461.6,1954.4,2756.6,3956.8,4745.1
441.63,1922.3,2694.9,4040.5,4675.9
418.75,2030.5,2602,3940.1,4755.1
390.78,2223.9,3158.3,3930.8,4719.5
401.77,2293.2,3765.2,4117,4751.9
425.85,2168.7,3175.3,3951.5,4861.8
437.22,1922.5,2429.5,3622.9,4304.2
415.16,1413.4,2320,3351.8,3803.3
375.3,703.07,1620.7,2602.6,3576.6
367,1063.5,1623,2561.1,3804.7
385.77,1326.8,2197.4,3197.5,4464.6
484.93,1346.5,2276.3,3174.7,4623.5
675.39,1884.2,2847.5,3605.6,4618.8
751.46,1840.5,3119.1,4057.5,4570
538.23,1929.5,3190.8,3943.1,4705.7
329.38,1460.1,2541.6,3792.9,4686.5
485.47,1336,2120.8,3736.8,4586.9
423.98,1322.5,2159.6,3040.1,4190.8
148,1227,2111.4,3017.4,4040.6
155.7,1972.5,2601.3,3798.2,4550.6
242.93,2022.2,2899.7,3735.9,4683.1
598.94,1839.9,2758.5,3371.8,4180.1
548.83,1328.6,2489.3,3483.2,4136.6
525.54,1581.5,2847.6,3799.1,4695.2
710.31,1784.1,2942.4,3674.6,4703
458.91,1442.7,2612.5,3718.5,4733.3
376.16,1535.8,2238.7,3186.1,4310.7
408.01,1488.6,2049.5,3243.6,4275.3
469.3,1827.6,2527.2,3953.5,4818.5
449.93,1829.4,2682.9,3828,4785
418.75,1827.6,2560.6,3534.9,4458.4
386.93,1874.1,2516,3324.4,4320.2
389.92,1815.7,2545.8,3366.3,4212.3
364.61,1760.7,2920.2,3514.7,4412.7
354.17,1921.2,3251.5,3844.6,4729.3
409.77,2148.8,3158.5,3930.3,4720.1
426.15,2084.4,2706.9,3858,4751.7
418.15,1906,2330.1,3525.8,4597.9
414,1763.1,2431.6,3253.6,4402.8
421.7,1684.6,2442.6,3266,4300.6
414.6,1694.3,2480.8,3337.2,4632.3
360.46,1699.8,2863.6,3786.5,4765.2
301.23,1710.1,2920.6,3702.9,4261.7
266.08,1662.5,2641,3262.8,4350.6
291.39,1721.8,2659.8,3317.8,4511.7
332.15,1768.5,2680,3469.2,4424
399.71,1744.5,2683.9,3672,4751.8
442.83,1620.1,2688,3743.2,4669.3
417.55,1494.5,2717.8,3966.8,4591.6
430,1438,2821.2,3681.3,4426.7
441.07,1426.5,2815.7,3240.5,4473.6
460.7,1350,2708.2,3247.3,4641.4
487.77,1269.9,2939.7,3481.5,4662.2
466.61,1272.9,2842.4,3536.2,4214.8
422,1285.2,2708.2,3427.8,4142.5
422,1307.5,3044.9,3714,4539.5
433.07,1358.6,2782.5,3520.9,4369.8
441.63,1439.3,2449.1,3149.1,4184.7
438,1575.1,2438.4,3125.3,4028.5
441.37,1663.7,2556.9,3387.9,4086.6
415.16,1660.5,2549.3,3570.8,4244
401.77,1636.9,2427.5,3374.1,4282.7
357.99,1493.6,2303.5,3405.5,4280.3
289,1336.6,2165.8,3470.8,4324.1
722.3,1746.1,2734.9,3555.7,4298.7
1235.8,2262.8,3192.6,3719,4317.4
1385,2190.3,3096.9,3807.8,4383
1422.1,2143.4,3213,3821,4409.1
968.83,1871.4,2723.3,3496.6,4100.3
563,1449.2,2010.3,3242,4083.3
436.65,1489.7,1961,3245.8,4358.3
311.73,1182.8,1719.7,3260.9,4490.1
346.52,1085.9,1824,3325.3,4825.6
381.73,1432.5,2237.8,3383,4344.4
387.08,1505.3,2234.9,2841,3809.8
334.15,1444.3,2227,2798.7,3792.9
315.13,1313,2182.3,3521.8,4034
295.55,1450.3,2641.3,3948.8,4483.6
249.6,1538.8,3176.9,4270.5,4563.7
246.6,1435.3,2825.5,3726.6,4539
208.35,1446.5,2469,3148,4576
180,1585.5,2502.3,3148,4609.9
217.05,1813.5,2847.3,3407.8,4672.3
287.45,1578.6,2597.6,3665.6,4757.6
320,1230.6,1930.3,3510.4,4391.2
546.58,1531.5,2125.4,3608.7,4318.1
544.77,1305.6,2385.1,3711.2,4780.5
462.65,1182.3,2432.5,3394.1,4526.4
772.63,1609.9,2401.2,3193.2,4125.8
782.38,1650,2369.7,3159.4,4109
657.67,1703,2390.9,3198.1,4368.8
633,1717.7,2508.9,3208.5,4618.9
692.38,1790.1,2878.4,3451.1,4503.9
750.4,1870.5,3166.3,3990.9,4648.1
749.6,1891,3217.7,4035.6,4675.7
758,1879.6,3419.7,4089.3,4667.5
776.52,1885.5,3324.3,4066.1,4725.8
648.33,1913.6,2680.4,3367.1,4500
550.98,1895.9,2447.2,3380.5,4533.3
710.5,1870.8,2570,3720.9,4529.1
845.85,1771,2659.3,3720.8,4462.1
527.15,1292.6,2037.9,3127.6,4649.4
125,1009.8,2121.7,3045.2,4871.6
165.85,966.2,2789.5,3392.9,4788.7
211,528.38,1655,2618.9,3727.8
233.32,502.63,1441.3,2480.7,3653.7
246.6,829.05,2291.1,2827.7,4728.8
486.7,1198.8,2640.6,3404,4687.1
832.5,1542.8,2619.8,4023,4576.3
850.42,1565.5,2754.1,4067.7,4660.2
818.92,1586,3223.1,4210.1,4868.6
803.55,1797.4,3096.1,4264.6,4784.2
846.42,1967.8,2679.3,3769.3,4522.8
674.65,1827.7,2351.9,3266.3,4178.3
430.18,1790.8,2481.3,3391.1,4280.7
510.92,1795.2,2670.1,3610.2,4364.7
493.55,1746.2,2662.6,3338.5,4172
457.2,1738.2,2713,3250.3,4268.4
460.6,1700.8,2831.8,3514.4,4182.1
465.2,1667.8,2784.2,3583.1,4243.5
498.05,1660.6,2797.3,3916.1,4628.7
553.73,1633.3,2726.8,3779.7,4407.4
573.8,1624.6,2618.6,3442.6,4088.7
585.6,1707.1,2653.9,3547.6,4120.8
601.13,1681.7,2784.6,3772.4,4432.8
598.08,1563,2953.4,3864.2,4773
582.2,1547.8,2496.1,3557.9,4854.7
492.5,1542.4,2000,3235.4,4518.4
387.08,1265.3,2044.7,3140.1,3957.7
475.22,1353.5,2179,3430.1,4312.1
422.6,1504.3,2313.8,3363.4,4200.3
631.97,1758.2,2789.8,3490.8,4154.3
639.78,1752.9,2475.6,3240.4,4751.8
491.2,1313.2,2284.6,3165.3,4651.9
617.42,1680.6,3120.7,4247.5,4664
344.68,1835.1,3203.4,4353.1,4723.4
272.02,1362.8,2612.7,3730.1,4822.3
207.6,700.88,1379.1,2658.6,4269
206.4,672,1361.6,2651.5,3791.3
207.6,1291.9,2278.2,3397.3,4273.8
184.07,1854.4,2608.6,3731,4553.1
157.27,1719,2625.5,3745.6,4478.1
163.32,2123.2,3095.3,4043.4,4575.1
703.38,2247.5,3132.4,3773.3,4592.6
1191.8,1797.9,2476.9,3465.2,4442.1
637.93,1379.6,2413.4,3518.4,4507.9
121.2,1031,1969.6,2957.7,4419.7
146.93,993.95,1728.9,2970.6,4389.9
521.05,1417.1,2408.8,3268.3,4633.2
1013.4,2141.4,2938,3568.8,4669.8
973.8,1848.2,2978.4,3647.1,4603.1
774.28,1247.5,2782.2,3549.8,4626
739.47,1227,2463.8,3172.8,4223.9
744.65,1208.5,1846,3153.9,4096.7
747.35,1188,1790.8,3163.4,4067
722.8,1176.6,2443.9,3122.3,3981.9
723.2,1702.2,2855.1,3701.3,4508.2
707.6,1736.5,2872.6,3883.7,4507.7
876.92,1714.6,2867.9,3807.2,4522.6
807.25,1792.2,2676.6,3360.5,4521
582.1,1526.6,2352.8,3386.5,4465.4
645.48,1945,2838.5,3820.2,4516.3
595.55,1934.1,2859,3634.7,4563.2
563,1651.3,2402.5,3285.6,4636.8
651.83,1530.1,2570.1,3417.2,4607.3
709.15,1563.6,2559.7,3844,4566.7
623.15,1457.1,2108.9,3836.4,4577.7
704.35,1546.6,2531,3679.8,4549.4
788.42,1636.7,2531,3456.6,4473.9
737.92,1801.1,2642.6,3598.6,4497.3
731.47,1834.6,2817.8,3876.4,4521.3
733.33,1721.6,2763.8,3829.8,4591.8
672.5,1641.3,2496.1,3514.8,4458.8
581.8,1625,2336,3340.8,4454.5
586,1617.4,2395.4,3394.7,4802.6
593.6,1590.5,2405.4,3361.1,4852
627.65,1562.9,2407.2,3432,4892.9
659.8,1539.8,2465.6,3465.3,4477.7
682.53,1563.8,2527.1,3426.8,3969
725.33,1638.9,2609,3450.8,3998.4
750,1694.3,3062.2,3681.4,4205.3
449.32,1318.1,2687.1,3208.4,4182.8
143.13,778.58,1707.6,2711.9,4052.8
442.75,1102.3,1991.9,3094.4,3963.9
764.33,1663.5,2397.9,3086,3927.3
714.9,1754.2,2766.2,3349.6,4360
614.47,1716.8,2740.3,3373.6,4453.3
723.67,1639.2,2322.3,3415.7,4411.5
555.4,1300.9,2217.4,3543.9,4506.1
188.68,1002.7,2327,3288.2,4446.3
134.55,619.17,1766.5,2867.1,3843.4
102,472.27,1194,2290.4,3184.1
109.13,831.53,1554.9,2188,3735.8
205.75,899.68,1917.6,2578.9,4163.6
308.75,1235.2,2538.3,3484.8,4139.1
382.38,2203.3,3150.7,4125.7,4498.2
475.53,2296.8,3163.3,3942.5,4542.6
488.25,1625.3,2701,3451,4410.3
491.5,1757.4,2484.2,3289,4435.5
492.5,1755.4,2414.5,3237.9,4249.2
491.5,1627.4,2402.3,3220.3,4000
510.78,2003.7,2797.4,3529.4,4084.4
530.5,2462,3239.2,3828,4330
553.53,2383.1,3208.7,3839.3,4503.8
581.25,2265.2,3147.7,3994.5,4581.1
571.97,2189,3138.6,4159.8,4682.3
700.75,2171.5,3125.2,4171.5,4681
754.06,1568.3,2630.8,3590.3,4656
620.75,893.28,2008.8,2980.6,4399.6
628.75,910.25,1866.5,3014.2,4270.3
775.97,1448.3,2391.6,3324.8,4471.3
795.03,1920,3232.9,3832.4,4554.3
621.75,1358.6,2702.7,3576.6,4625
609,1316.2,2275,3422.7,4529.8
624,1806.8,3034.3,3767.8,4476.8
629.75,1773.7,3001.1,3734.7,4374.5
624.5,1648.2,2733.5,3455.4,4319.7
640.03,1600.5,2750,3207.8,4461.5
648,1748.7,2915,3323.4,4471.3
692.06,1693.2,2537.6,3326,4100.1
672.63,1754,2356,3380.1,3831.8
590.25,2049.4,2725,3324.5,3862.7
553.19,1484.4,2049.7,2848.5,3866.1
596.63,1293.7,1934.5,2827.2,4093.5
790.19,1669.4,2526.1,3401.7,4478.9
858.66,1263,2195.6,3190.7,3943.2
805,1275.8,2023.3,2578,3705.1
867.34,1852.5,2465.4,2960,4229
900.97,1606.3,2351.6,3168.3,3730.3
859,1125,2118.8,3230.1,4085.6
925.09,1366.9,2225.8,3202.3,4671
1007.5,1655.5,2293.8,3140.8,4652.4
913.34,1682.8,2665.8,3451.9,4544.8
555.13,1380,2526.8,3367.9,4480.9
317.56,1297.7,2402.3,3334.1,4474.4
359,1341.8,2366.3,3304.3,4121.4
374,976.66,1926.4,2832.6,3584.6
628.66,1433.3,2589.8,3209.3,3930.2
901.75,1895.5,2724.3,3636.1,4417.8
628.03,1511.4,2430,3883,4845.8
349.56,1476.9,2408,3711.9,4717.5
639.91,1609.8,2434.1,3260.4,4462.1
1013.4,1615.3,2455.4,3493.7,4477.7
754.66,1656.8,2326.3,3358.3,4257
340.25,1226.3,2278.1,2925.1,3875
358.03,879.72,1936.6,2971.4,4329.2
653.94,1199.8,2202.1,3299.8,4825.7
675.53,1359.1,2345.7,3334.2,4662
655.75,1376.7,1952.1,3590.3,4701.6
955.94,1907.4,2652.9,4385.8,4930
836.63,1917.9,3020.6,4365.2,4930
805.34,1417.4,2422.2,3723.8,4548.9
998.22,1368.3,2020.8,3020.7,4164.8
896.31,1609,2409.3,3139.2,4152.9
568.72,1309,2330.6,3692.6,4316.1
531,987.28,2263.6,3628.2,4509.1
607.88,978.47,2238.9,3113.1,4374.2
735.31,1256.3,2259.2,3132.7,4587.7
539.59,1297.8,2191.2,3011.4,4433
555.22,1289.5,2179,3641.1,4331.7
597.06,1650.5,2306.6,3913.4,4347
482.06,1617,2269.6,3243.6,4190.8
455.09,1635.3,2398.3,3444.7,4704.2
218.34,1289.9,2036.8,3407.4,4336.7
578.22,1237.3,1927.6,3258.7,4294.3
726.47,1663,2406.8,3482.3,4874.5
391.28,1606.4,2391.6,3518.5,4890
256.53,1508.5,2349.6,3367.8,4407.7
288,1180.8,2083,2627.8,3412.3
293.75,868.31,1730.7,2220.3,3265.6
306.78,965.09,1727,2489.1,3631.2
354.28,946.13,2027,2742,3594
367.5,888.53,1982.6,2749.5,3659.6
359,922,1671.7,2798.3,3785.6
425.09,1291.8,2142.5,3312.8,4159
525.78,1733,2519.3,3844,4475.7
551.25,1736,2493.9,3803.7,4430
510.44,2004,3039.4,3886,4488.6
479.78,2065.1,3124.1,3884.8,4705
477.47,1754.3,2491.5,3810.4,4735.8
420.69,1731.7,2533.8,3925.3,4654.9
375,1842.7,2698.5,3945,4735
301.88,1486.7,2485.4,3319.7,4030.9
277.59,1225.3,2293.6,3052.5,3901.1
321.97,1285,2067,3090.5,4051.3
300.75,978.78,1519.7,2533,3492.2
301.25,985.97,1552.6,2383.3,3625
377.63,971.78,1616,2480.1,3676.1
399.16,951.19,1607.7,2618.3,3690.4
353.28,925.25,1643.6,2370.1,3593.2
413.03,915.97,1975.9,2957.4,4143.2
386.44,891,2115,3757.5,4765.7
331.75,905.53,1843.3,3249.4,4156.9
343.5,932.78,1945.9,2689.8,3572.8
329.97,970.78,2313.2,2773.8,3968.1
319.53,1014.5,2078.9,2726.3,4507.2
317.72,1360.5,2019.8,3213.3,4637.2
355.59,1719.5,2480.1,3616.8,4654.5
444.03,1973.9,2935.6,3508.8,4753.6
465.25,2226.2,3074,3794.6,4725.3
461,2116.7,2742,3814,4594.5
461,2026,2870.4,3833.1,4545.2
475.53,1951.2,2997.7,3838.9,4606.9
484.97,1881.2,2955,3840.1,4554
535.59,1822,2930,3711.4,4367
587,1752.9,3021.4,3551.1,4396.5
504.38,1648.2,2960,3832.6,4612.8
378.44,1564,3117.5,4082.3,4790.9
312.97,1539,2639.9,3539.9,4164.6
334.06,1593.8,2344.6,3193.4,3675.3
367,1652.3,3114.2,3572.6,4168.5
334.19,1567.8,2724.7,3451.7,4679
307.78,1890.4,2945.3,3870.1,4891
312.97,1974.6,3068.3,4166.5,4909.3
301.25,1150.9,2382.5,3407.1,4402.7
491.06,890.53,2416.3,3084.7,3834.1
718.5,1152.6,2419.7,3061,3933.1
792.63,1207.8,2391,3155.4,3810.2
801.38,1305.2,2434.6,3527,3889.8
723.25,1484.8,2374.3,3642.9,4025.4
707.75,1645.9,2239.2,3555.5,4191.7
698.75,1805.3,2959.2,3975.9,4655.5
481.26,1327.9,2937.4,3911.3,4423.6
187.22,755.08,1693.7,2908.8,3909.8
191.41,775.26,1379.3,2267.6,3679.7
279.14,1071.4,1830.1,2680.8,3922.2
294.5,1618.4,2384.4,3413.1,4379.2
269.76,2051.3,2681.3,3852.8,4685.1
197.09,1973.1,2648.8,3558.5,4267.1
113.3,1465.5,2365.6,3135.9,4139.8
109,1448.5,2467.6,3404.8,4681.1
181.61,1256,2408.3,3473.2,4274.4
641.55,1581.1,2646.6,3374.9,3926.3
1103.4,2220.2,2707.4,3302.2,4079.4
1147.3,2124.9,2645.9,3144,3945
1167.7,2201.6,2927.7,3408.9,4201.7
1197.4,2164,2924.3,3718.2,4550.4
807.51,1751.9,2916,3784.5,4634.4
753.83,1988.5,3270.1,3759.7,4707.5
925.46,2159.1,3435.3,4104.1,4671
524.66,1419.7,2992.8,3972.5,4703.7
522.34,1460.4,2766,4030.2,4732.7
539,1454.7,2281.8,3888.7,4560.6
546.4,1466.7,1725.9,3571.1,4397.3
551.3,1543.5,1748.8,3563,4238.3
557.64,1594,2553.6,3779.4,4309.9
563.06,1594,3530.5,4024.1,4441.5
540.2,1648.1,3421.2,3849.5,4332.9
516.06,1743.4,3211,3645.4,4141.1
489.96,1886,3236.4,3679.7,4208.9
450.96,1910.4,2723.9,3701.6,4217.4
411.96,1789.6,2126.4,3685.7,4125
394.24,1748.6,2200.1,3729,4356.3
379.96,1711,2235.1,3677.9,4505.7
380.74,1956.6,2779.7,3810.9,4529.8
381.02,2227.7,3418.3,4037.6,4628.4
384.38,2081,3287.7,3874.3,4523
382.23,1818.1,3083.2,3701,4714.9
346.64,1702.3,2896.7,3640.2,4905.2
